body_length,channels,delivery_method,fb_published,has_analytics,has_header,has_logo,name_length,num_order,num_payouts,sale_duration,user_age,venue_latitude,venue_longitude,payee_name_fruad,domain_fruad,venue_state_fruad,venue_country_fruad,venue_address_fraud,user_type_fruad,event_pubtostart,nogts,has_img,percent_caps,name_lessthantwo,percent_exc,has_bar,has_city,has_club,has_dj,has_events,has_live,has_nyc,has_open,has_party,has_place,has_contact,has_group,has_life,has_registration,has_session,has_social,has_training,has_work,has_workshop,has_orgdesc,has_fbkcateg,has_twitteracctnum,has_url,has_prev_payout,org_name_naughty_list,num_of_tickets,total_number_of_tickets_for_sale,total_ticket_costs,number_of_tickets_sold
1897,0,0.0,0,0,0.0,1,27,7,0,17.0,524,37.860909,-122.4325682,1,1,0,1,1,True,16.0,False,False,0.148148148148,False,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,False,1,100,3500.0,11
10018,0,1.0,0,1,0.0,0,16,51,2,133.0,718,33.7586243,-84.4027696,0,0,1,1,0,True,133.0,False,False,0.3125,False,0.111111111111,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1,False,7,550,151269.0,117
2190,11,1.0,0,0,0.0,1,48,31,0,113.0,0,43.6462675,-79.3917085,1,0,1,1,0,True,112.0,False,False,0.104166666667,False,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,6,204,61566.04,41
8784,11,1.0,0,0,0.0,1,64,11,63,384.0,651,29.7429206,-95.458218,1,0,1,1,0,True,383.0,False,False,0.140625,False,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,5,72,53769.0,12
1924,8,0.0,1,0,0.0,1,68,2,65,13.0,674,51.3101104,-0.2980101,1,0,1,1,0,True,12.0,False,False,0.176470588235,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,1,False,1,12,2400.0,2
3832,12,0.0,0,0,0.0,1,54,16,337,64.0,721,35.580468,-82.563855,1,0,1,1,0,True,63.0,False,False,0.111111111111,False,0.0714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,1,62,992.0,62
1530,5,0.0,0,0,0.0,1,35,84,69,25.0,704,49.2671595,-123.1279324,1,0,1,1,0,True,25.0,False,True,0.114285714286,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,1,False,2,265,5430.0,145
4890,8,1.0,0,0,0.0,1,110,1,26,31.0,637,-33.7023678,151.100002,1,0,1,1,0,True,30.0,False,False,0.0909090909091,False,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,1,False,1,6,7230.0,1
0,11,0.0,0,0,0.0,1,10,2,0,40.0,0,0.0,0.0,1,1,1,1,1,True,40.0,False,False,0.1,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,1,0,0.0,0
4771,0,0.0,0,0,0.0,1,15,5,0,31.0,21,-27.473245,153.0246658,1,0,0,1,0,True,30.0,False,False,0.466666666667,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,2,120,400.0,93
43227,8,1.0,0,0,0.0,1,46,5,31,35.0,722,45.0474975,-73.5844547,1,0,0,1,0,True,34.0,False,True,0.152173913043,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,1,False,2,40,618.4,3
1502,5,0.0,0,0,0.0,1,24,35,2,25.0,26,-31.948143,115.8570964,1,0,0,1,0,True,25.0,False,False,0.125,False,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,False,1,200,5000.0,54
2435,6,0.0,0,0,0.0,1,50,27,2,11.0,126,32.4348409,-81.7571393,1,1,1,1,0,True,11.0,False,False,0.14,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,100,1000.0,32
0,11,1.0,0,0,0.0,1,17,15,0,68.0,0,40.1135779,-74.216271,0,1,0,1,0,True,68.0,False,False,0.176470588235,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,2,400,16614.0,16
1025,8,1.0,0,0,0.0,1,56,15,100,76.0,617,44.918165,-93.139949,1,0,1,1,0,True,76.0,False,False,0.125,False,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,False,2,60,1556.4,26
2654,8,0.0,0,0,0.0,1,59,2,0,37.0,1347,39.0400368,-77.6003792,1,0,1,1,1,True,37.0,False,False,0.118644067797,False,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1,False,1,12,1800.0,2
6243,12,1.0,0,0,1.0,1,107,7,218,1.0,405,38.954948,-76.939801,0,0,1,1,0,True,1.0,False,True,0.130841121495,False,0.235294117647,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,False,1,130,484.9,28
1352,5,0.0,0,0,1.0,1,84,1,0,37.0,6,37.427889,-122.144009,1,1,1,1,1,True,37.0,False,False,0.142857142857,False,0.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,5,615,29500.0,0
10183,11,1.0,0,0,0.0,1,32,104,0,80.0,637,51.5228314,-0.1154613,1,0,1,1,0,True,80.0,False,True,0.03125,False,0.0277777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,1,False,2,102,895.0,99
193,0,0.0,0,0,0.0,1,29,1,49,148.0,3,39.4022054,-107.2111628,1,0,1,1,1,True,147.0,False,False,0.241379310345,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,False,1,20,1000.0,2
9231,5,0.0,0,0,1.0,1,23,18,25,63.0,295,29.6506108,-82.3241044,1,0,1,1,0,True,63.0,False,False,0.173913043478,False,0.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,5,1900,21250.0,522
1040,6,0.0,0,0,0.0,1,40,1,4,2.0,469,35.7856349,-78.6473153,0,1,1,1,0,True,2.0,False,False,0.15,False,0.0833333333333,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1,False,2,400,1000.0,3
2601,11,1.0,0,0,0.0,1,58,1,0,2.0,0,41.6773995,-87.9520798,1,1,1,1,0,True,1.0,False,True,0.155172413793,False,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,False,4,406,55933.78,2
12498,6,3.0,1,0,0.0,1,66,36,67,118.0,1185,33.737331,-118.031895,1,0,1,1,0,True,117.0,False,False,0.136363636364,False,0.113636363636,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,1,False,5,604,7545.82,79
4947,5,0.0,0,0,0.0,1,79,0,0,55.0,11,51.4906918,-0.2847474,1,1,1,1,1,True,55.0,True,False,0.101265822785,False,0.025,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,False,False,0,False,1,8,107.6,0
75,5,1.0,0,0,0.0,1,37,1,2,22.0,24,30.188356,-97.923988,0,0,1,1,0,True,21.0,False,False,0.135135135135,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,False,1,1,74.61,1
2752,5,0.0,0,0,0.0,1,74,29,2,32.0,326,37.7788598,-122.3938877,1,1,1,1,0,True,32.0,False,True,0.135135135135,False,0.333333333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,3,300,4550.0,50
8220,8,0.0,0,0,0.0,1,27,2,3,126.0,110,38.6576737,-121.3861787,1,1,1,1,0,True,125.0,False,False,0.296296296296,False,0.0769230769231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,1,False,1,15,525.0,3
4620,8,1.0,0,0,0.0,1,36,7,92,24.0,162,44.8553139,-92.6266459,1,1,1,1,0,True,23.0,False,False,0.222222222222,False,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,2,95,7225.0,10
5100,5,1.0,0,0,0.0,1,25,2,6,8.0,660,38.782374,-77.518609,0,0,1,1,0,True,8.0,False,False,0.12,False,0.0769230769231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,25,7375.0,2
13396,0,0.0,0,0,0.0,1,52,4,115,-6.0,1388,34.023653,-118.501243,1,1,1,1,0,True,-7.0,False,False,0.134615384615,False,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,1,False,4,3100,83425.0,4
870,11,0.0,0,0,0.0,1,42,3,1,16.0,672,39.7465183,-104.9983668,1,1,1,1,1,True,15.0,False,False,0.214285714286,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,1,75,7125.0,0
280,11,1.0,0,1,0.0,1,14,13,2,57.0,683,33.7708613,-118.3704109,0,0,1,1,0,True,57.0,False,True,0.214285714286,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,1,300,42228.0,23
446,10,1.0,0,0,0.0,1,38,1,1,209.0,7,50.872559,-1.5768,1,0,1,1,0,True,208.0,False,False,0.105263157895,False,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,3,38,107.4,1
1693,8,0.0,1,1,0.0,1,34,2,23,88.0,826,35.9907013,-78.8899169,0,0,1,1,0,True,87.0,False,False,0.117647058824,False,0.2,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True,1,False,2,7,107.04,5
3148,5,1.0,1,0,0.0,1,66,5,55,10.0,221,37.8801364,-122.2955103,1,0,1,1,0,True,10.0,False,False,0.106060606061,False,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,1,200,3000.0,9
5717,8,0.0,0,0,0.0,1,74,56,23,25.0,810,41.7200189,-83.6745388,1,1,1,1,0,True,24.0,False,False,0.0945945945946,False,0.366666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,1,75,750.0,68
1937,11,1.0,0,0,1.0,1,41,1,0,86.0,687,32.837381,-83.631201,1,1,1,1,0,True,86.0,False,True,0.146341463415,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,3,204,8385.2,2
1542,11,0.0,0,0,0.0,1,24,22,0,95.0,1026,43.3867235,-80.9828982,1,0,1,1,0,True,95.0,False,False,0.125,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,1,2000,7420.0,35
0,4,0.0,0,0,0.0,1,23,3,0,7.0,0,34.0466262,-118.2342384,1,1,1,1,1,True,7.0,False,False,0.130434782609,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,2,200,6984.0,0
30617,11,1.0,0,0,0.0,1,49,37,1,22.0,818,43.0861309,-79.0604071,0,1,1,1,0,True,22.0,False,True,0.163265306122,False,0.00840336134454,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,1,False,9,800,90450.0,116
5162,11,0.0,0,0,0.0,1,16,75,0,29.0,0,57.1467669,-2.101267,1,1,0,1,0,True,29.0,False,False,0.3125,False,0.0606060606061,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1,False,5,263,2210.0,105
5576,11,1.0,0,1,0.0,1,76,2,6,122.0,689,42.3460859,-71.0432799,1,0,1,1,0,True,121.0,False,False,0.171052631579,False,0.0789473684211,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,1,False,1,2,1716.4,2
4135,4,0.0,0,0,0.0,1,18,75,0,59.0,1239,38.574359,-121.482095,1,1,1,1,0,True,59.0,False,False,0.166666666667,False,0.04,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,4,196,6900.0,140
3860,5,1.0,0,0,0.0,1,7,237,0,18.0,6,37.7714446,-122.4137024,1,0,1,1,0,True,18.0,False,True,0.142857142857,False,0.75,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,2,750,10500.0,398
9140,5,1.0,0,0,0.0,1,33,6,29,28.0,402,-37.989605,145.218495,1,1,1,1,0,True,27.0,False,False,0.424242424242,False,0.160714285714,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,1,False,1,100,2500.0,7
1887,5,0.0,0,0,0.0,1,17,3,0,24.0,687,37.7812547,-122.2238797,0,1,1,1,0,True,24.0,False,False,0.176470588235,False,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,150,1500.0,7
594,8,1.0,0,0,0.0,1,17,1,0,14.0,10,34.0192819,-118.494288,1,0,1,1,0,True,13.0,False,False,0.352941176471,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,2,200,0.0,104
2302,0,0.0,0,0,0.0,1,44,11,4,52.0,21,33.340264,-111.834211,0,1,1,1,0,True,51.0,False,False,0.159090909091,False,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,1,False,1,100,28156.0,15
3001,4,1.0,1,1,1.0,1,44,9,144,92.0,1170,37.6615602,-122.4019363,0,0,1,1,1,True,92.0,False,False,0.159090909091,False,0.0740740740741,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,True,False,1,False,4,58,4598.52,25
184,8,0.0,0,0,0.0,1,54,1,4,51.0,204,37.2722306,-76.7064135,1,1,1,1,0,True,51.0,False,True,0.111111111111,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,1,False,3,45,2625.0,8
1857,5,0.0,0,0,1.0,1,57,7,0,29.0,1573,38.8815235,-76.9962885,1,1,1,1,0,True,28.0,False,False,0.157894736842,False,0.0714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,1,50,210.5,34
3556,8,1.0,0,1,0.0,1,96,4,33,24.0,995,-33.8700272,151.2061898,1,0,0,1,0,True,23.0,False,False,0.177083333333,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1,False,4,175,1546.0,41
715,0,0.0,0,0,0.0,1,40,66,1,41.0,354,45.5186207,-122.6858508,0,0,1,1,0,True,40.0,False,True,0.15,False,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,False,2,300,6000.0,75
2991,5,0.0,0,0,0.0,1,60,97,196,40.0,1170,29.9310645,-95.6247768,1,0,1,1,0,True,39.0,False,False,0.633333333333,False,0.666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,3,988,14475.0,437
2706,4,0.0,0,0,0.0,1,52,3,0,97.0,1470,41.244355,-75.8803949,0,0,1,1,0,True,97.0,False,False,0.115384615385,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,1,200,25000.0,7
5040,8,1.0,0,0,0.0,1,42,3,6,150.0,564,38.9116463,-94.3616516,0,0,1,1,0,True,150.0,False,True,0.0952380952381,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,1,False,1,24,5079.12,9
39058,4,0.0,0,0,1.0,1,36,29,20,13.0,302,37.9278136,-122.0611468,0,0,1,1,0,True,13.0,False,False,0.166666666667,False,0.333333333333,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,1,75,988.5,56
1541,11,1.0,0,0,0.0,1,52,19,7,21.0,887,43.6545279,-79.3802107,1,0,1,1,0,True,21.0,False,False,0.115384615385,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,1,False,2,60,1641.3,23
1144,5,0.0,0,0,0.0,1,31,99,2,18.0,845,40.729622,-73.9989219,1,0,1,1,0,True,18.0,False,False,0.193548387097,False,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,100,0.0,99
580,13,1.0,0,0,1.0,0,26,13,1,44.0,86,41.309509,-72.932599,0,0,1,1,0,True,44.0,False,False,0.192307692308,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,1,False,1,19,124.83,19
527,6,1.0,0,0,1.0,1,48,34,75,147.0,3,33.7623706,-118.1873354,1,1,1,1,0,True,146.0,False,True,0.1875,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,9,280,14000.0,35
6615,11,1.0,0,0,1.0,1,90,278,87,90.0,155,37.762013,-122.434696,0,0,1,1,0,True,90.0,False,True,0.0888888888889,False,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,1,False,30,993,26388.93,810
1728,8,1.0,0,0,1.0,1,52,21,3,175.0,832,43.6490454,-79.3890575,1,0,1,1,0,True,174.0,False,False,0.134615384615,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,11,220,289047.0,23
1931,5,0.0,0,0,0.0,1,32,15,0,2.0,0,-22.5129242,-63.8143082,1,1,0,1,0,True,1.0,False,False,0.125,False,0.142857142857,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,False,1,25,8750.0,14
4328,6,0.0,0,0,0.0,1,40,1,7,36.0,891,34.058345,-118.423544,1,1,1,1,0,True,36.0,False,True,0.1,False,0.375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,1,50,1450.0,1
3012,5,1.0,0,0,0.0,1,60,15,46,16.0,914,-37.8169969,144.9539834,1,0,1,1,0,True,15.0,False,False,0.133333333333,False,0.166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,1,False,3,60,600.0,24
21761,0,0.0,0,0,0.0,1,23,12,11,7.0,796,40.7143528,-74.0059731,0,1,1,1,1,True,6.0,False,True,0.130434782609,False,0.051724137931,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,1,False,2,12,480.0,12
4301,5,0.0,0,0,0.0,1,36,9,44,123.0,391,-33.7739472,151.1150161,1,0,1,1,1,True,123.0,False,False,0.0833333333333,False,0.125,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,1,False,8,96,687.25,19
5143,8,1.0,0,0,0.0,1,15,39,0,22.0,299,38.911278,-94.769707,1,0,0,1,0,True,21.0,False,False,0.2,False,0.157894736842,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,1,False,2,300,2112.0,53
26189,0,0.0,0,0,0.0,1,43,3,1,8.0,121,-17.2677968,145.4938151,1,0,0,1,0,True,8.0,False,False,0.0697674418605,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,1,False,2,1000,27500.0,3
201,10,1.0,0,1,0.0,1,49,14,2,24.0,326,0.0,0.0,1,0,1,1,1,True,24.0,False,False,0.122448979592,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,2,80,6046.4,22
477,11,1.0,0,0,0.0,1,41,1,0,23.0,0,-12.379439,130.87464,1,1,0,1,0,True,23.0,False,False,0.121951219512,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,False,5,290,10400.0,24
3073,8,1.0,0,0,0.0,1,74,13,31,71.0,464,48.4552638,-123.3421982,1,0,0,1,0,True,70.0,False,False,0.0945945945946,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,1,False,2,60,4396.2,24
1057,6,1.0,0,0,1.0,1,19,115,337,81.0,624,36.02653,-95.94798,1,0,1,1,0,True,81.0,False,True,0.157894736842,False,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,6,2400,43500.0,169
7641,11,1.0,0,0,0.0,1,25,62,6,49.0,225,40.721258,-73.985839,1,0,1,1,0,True,49.0,False,True,0.72,False,0.0833333333333,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,1,False,4,545,152500.0,202
6788,0,1.0,0,0,0.0,1,111,2,1,8.0,641,0.0,0.0,1,1,1,1,0,True,8.0,False,True,0.135135135135,False,0.0882352941176,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,1,False,1,20,736.2,2
855,11,0.0,0,0,0.0,1,42,47,0,47.0,0,49.3532755,-123.1330966,1,0,0,1,0,True,47.0,False,False,0.119047619048,False,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,1,150,30000.0,73
140,8,1.0,0,0,0.0,1,37,71,14,43.0,1293,40.767363,-73.982908,1,0,1,1,0,True,43.0,False,True,0.297297297297,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,1,120,2149.2,108
60,13,0.0,1,0,1.0,1,99,4,0,41.0,0,40.7279653,-74.1911791,1,1,1,1,0,True,40.0,False,False,0.151515151515,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,False,3,130,2425.0,9
1502,11,0.0,0,0,0.0,1,28,1,0,170.0,0,41.465237,-87.886176,1,1,1,1,0,True,170.0,False,False,0.107142857143,False,0.2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1,False,2,500,12500.0,2
6862,11,1.0,0,0,0.0,1,33,78,0,64.0,0,51.4651766,-3.1636653,1,0,1,1,0,True,64.0,False,True,0.121212121212,False,0.0869565217391,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,1,False,5,642,1825.2,639
3461,5,1.0,0,0,0.0,0,45,109,2,14.0,404,37.785647,-122.405265,0,0,1,1,0,True,14.0,False,False,0.111111111111,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,200,746.0,161
4653,8,1.0,0,0,0.0,1,72,13,26,58.0,1072,47.612516,-122.3354244,1,0,1,1,0,True,57.0,False,False,0.166666666667,False,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,2,100,3250.0,16
8424,8,1.0,1,0,0.0,0,65,2,4,19.0,108,42.3617473,-71.0570131,1,1,1,1,0,True,18.0,False,False,0.123076923077,False,0.142857142857,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,True,True,True,1,False,1,40,1283.2,4
0,6,3.0,0,0,1.0,0,20,2,665,37.0,672,42.366083,-71.103323,1,0,1,1,0,True,37.0,False,False,0.2,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,3,23,198.0,8
5642,0,1.0,0,0,1.0,0,43,107,2,119.0,263,39.3642834,-74.4229266,0,0,1,1,1,True,119.0,False,True,0.651162790698,False,0.0208333333333,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,1,False,5,2000,207980.0,121
9425,5,1.0,0,0,0.0,1,62,49,6,80.0,1072,-37.8160774,144.9584934,1,0,1,1,0,True,79.0,False,True,0.112903225806,False,0.0454545454545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,False,2,90,1602.9,65
500,0,1.0,0,0,0.0,1,29,23,8,15.0,1093,49.215383,-122.937634,1,0,0,1,0,True,15.0,False,True,0.241379310345,False,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,1,False,2,135,2700.0,62
7729,8,1.0,0,1,0.0,1,15,5,28,42.0,433,43.839239,-79.2301209,1,0,1,1,0,True,41.0,False,False,0.466666666667,False,0.166666666667,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,1,32,8000.0,5
2395,11,0.0,0,0,0.0,1,19,1,1,16.0,515,38.0147434,-121.9988806,1,1,1,1,0,True,15.0,False,False,0.789473684211,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,4,80,1600.0,2
1593,4,0.0,0,0,0.0,1,43,6,1,0.0,23,27.6648274,-81.5157535,0,0,1,1,1,True,0.0,False,True,0.186046511628,False,0.75,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,2,200,13500.0,6
1780,8,0.0,0,0,0.0,1,28,3,2,32.0,25,35.1240167,-89.9907064,1,0,1,1,0,True,32.0,False,False,0.0714285714286,False,0.352941176471,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,1,20,400.0,3
6832,8,0.0,0,0,0.0,1,100,149,6,71.0,1070,52.2681118,-113.8112386,1,1,0,1,1,True,70.0,False,False,0.11,False,0.0384615384615,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,False,3,240,5200.0,218
9478,8,0.0,0,0,0.0,1,39,4,8,134.0,837,51.8928358,0.8961089,1,0,1,1,0,True,134.0,False,False,0.0769230769231,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,1,False,3,30,2001.5,6
20355,11,1.0,0,1,1.0,0,45,106,1,60.0,99,55.7852139,-4.0238351,1,0,0,1,0,True,60.0,False,False,0.244444444444,False,0.153846153846,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,1,False,2,500,1252.5,337
671,8,1.0,0,0,0.0,1,35,45,5,101.0,188,43.229028,-70.8042874,0,0,0,1,0,True,100.0,False,False,0.114285714286,False,0.111111111111,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,12,1650,8750.0,371
5366,13,0.0,1,0,0.0,1,68,25,4,32.0,978,41.8983722,-87.6223426,1,0,1,1,0,True,32.0,False,True,0.191176470588,False,0.2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,1,False,1,125,1250.0,125
913,0,0.0,0,0,0.0,1,49,1,2,3.0,625,39.829349,-84.891034,0,1,1,1,0,True,3.0,False,False,0.142857142857,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,3,65,112.4,3
